Code-1,Code-2,Bezeichnung,Richtung,Betrag
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Erträge,26440
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Aufwendungen,"287386,46"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Erträge,"55209,08"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Aufwendungen,"3064396,16"
01,0103,"OB, BM und Verwaltungsführung",Erträge,43500
01,0103,"OB, BM und Verwaltungsführung",Aufwendungen,"3067955,15"
01,0104,Gleichstellung von Frau und Mann,Erträge,"17649,05"
01,0104,Gleichstellung von Frau und Mann,Aufwendungen,"599502,7"
01,0105,Personal- und Schwerbehindertenvertretung,Erträge,73465
01,0105,Personal- und Schwerbehindertenvertretung,Aufwendungen,"755911,28"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Erträge,43264
01,0106,Wirtschaftlichkeitsprüfung und Revision,Aufwendungen,"1148003,8"
01,0107,Public Relations,Erträge,"114751,36"
01,0107,Public Relations,Aufwendungen,"1237207,03"
01,0108,Personal- und Organisationsmanagement,Erträge,"1714638,21"
01,0108,Personal- und Organisationsmanagement,Aufwendungen,"6782043,84"
01,0109,Finanz- und Beteiligungsmanagement,Erträge,"1668673,25"
01,0109,Finanz- und Beteiligungsmanagement,Aufwendungen,"7861124,74"
01,0110,Recht,Erträge,"444694,21"
01,0110,Recht,Aufwendungen,"1688970,51"
01,0111,Immobilienmanagement,Erträge,"32604847,73"
01,0111,Immobilienmanagement,Aufwendungen,"24700627,03"
01,0112,Gebäudemanagement,Erträge,"8944860,16"
01,0112,Gebäudemanagement,Aufwendungen,"56431157,88"
01,0113,Zentrale Dienste,Erträge,"1620869,66"
01,0113,Zentrale Dienste,Aufwendungen,"3747762,05"
01,0114,Stiftungsmanagement,Erträge,"319950,99"
01,0114,Stiftungsmanagement,Aufwendungen,"388087,54"
01,0115,IT-Management (citeq),Erträge,0
01,0115,IT-Management (citeq),Aufwendungen,0
01,0116,Migrations- und Integrationsmanagement,Erträge,"176417,3"
01,0116,Migrations- und Integrationsmanagement,Aufwendungen,"659204,11"
02,0201,Ordnungsrechtliche Angelegenheiten,Erträge,"674790,99"
02,0201,Ordnungsrechtliche Angelegenheiten,Aufwendungen,"2070765,37"
02,0202,Gewerberechtliche Angelegenheiten,Erträge,"1468939,07"
02,0202,Gewerberechtliche Angelegenheiten,Aufwendungen,"1485736,24"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Erträge,"9062184,15"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Aufwendungen,"6732100,97"
02,0204,Bürgerangelegenheiten,Erträge,"1717697,81"
02,0204,Bürgerangelegenheiten,Aufwendungen,"5631516,45"
02,0205,Standesamtsangelegenheiten,Erträge,"531915,48"
02,0205,Standesamtsangelegenheiten,Aufwendungen,"1220554,94"
02,0206,Ausländerangelegenheiten,Erträge,"311330,87"
02,0206,Ausländerangelegenheiten,Aufwendungen,"1577205,01"
02,0207,Statistik,Erträge,"1618,07"
02,0207,Statistik,Aufwendungen,"590315,76"
02,0208,Wahlen,Erträge,"502619,84"
02,0208,Wahlen,Aufwendungen,"1345689,78"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Erträge,"987400,01"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Aufwendungen,21802217
02,0210,Rettungsdienst,Erträge,"8660538,55"
02,0210,Rettungsdienst,Aufwendungen,"9420535,77"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Erträge,"85331,85"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Aufwendungen,"2086480,37"
03,0301,Leistungen für Schulen,Erträge,"1613164,95"
03,0301,Leistungen für Schulen,Aufwendungen,"24548424,87"
03,0302,Zentrale Leistungen für Schüler/-innen und am Schulleben Beteiligte,Erträge,"1475066,17"
03,0302,Zentrale Leistungen für Schüler/-innen und am Schulleben Beteiligte,Aufwendungen,"11058633,45"
04,0401,Kulturmanagement / Kulturförderung,Erträge,"448906,83"
04,0401,Kulturmanagement / Kulturförderung,Aufwendungen,"3784774,15"
04,0402,Volkshochschule,Erträge,2841031
04,0402,Volkshochschule,Aufwendungen,"3815106,28"
04,0403,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,Erträge,"1958674,69"
04,0403,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,Aufwendungen,"4332698,85"
04,0404,Stadtbücherei und Förderung von Büchereien freier Träger,Erträge,"882163,31"
04,0404,Stadtbücherei und Förderung von Büchereien freier Träger,Aufwendungen,"4864040,05"
04,0405,Stadtmuseum,Erträge,"312654,25"
04,0405,Stadtmuseum,Aufwendungen,"1593729,38"
04,0406,Stadtarchiv,Erträge,"9685,23"
04,0406,Stadtarchiv,Aufwendungen,"703203,1"
04,0407,Städtische Bühnen,Erträge,"180279,6"
04,0407,Städtische Bühnen,Aufwendungen,"19003029,26"
04,0408,Geschichtsort Villa ten Hompel,Erträge,"88176,19"
04,0408,Geschichtsort Villa ten Hompel,Aufwendungen,"457736,28"
05,0501,Leistungen der Grundsicherung nach dem SGB II,Erträge,"18550765,71"
05,0501,Leistungen der Grundsicherung nach dem SGB II,Aufwendungen,"54648851,73"
05,0502,Sicherung des Lebensunterhalts (ohne SGB II),Erträge,"3423631,08"
05,0502,Sicherung des Lebensunterhalts (ohne SGB II),Aufwendungen,"27165248,63"
05,0503,Sicherung besonderer sozialer Bedarfe,Erträge,"4641254,5"
05,0503,Sicherung besonderer sozialer Bedarfe,Aufwendungen,"33513942,71"
05,0504,Wohngeld,Erträge,"2738,4"
05,0504,Wohngeld,Aufwendungen,"931423,25"
05,0505,Lastenausgleich,Erträge,"659071,31"
05,0505,Lastenausgleich,Aufwendungen,"705952,98"
06,0601,Förderung von Kindern in Tagesbetreuung,Erträge,"33622334,49"
06,0601,Förderung von Kindern in Tagesbetreuung,Aufwendungen,"61901026,56"
06,0602,Kinder- und Jugendarbeit,Erträge,"4402568,4"
06,0602,Kinder- und Jugendarbeit,Aufwendungen,"11973404,4"
06,0603,Förd.von benachteiligten jungen Menschen,Erträge,"621032,55"
06,0603,Förd.von benachteiligten jungen Menschen,Aufwendungen,"3943460,73"
06,0604,Familienförderung,Erträge,"144329,41"
06,0604,Familienförderung,Aufwendungen,"2527556,59"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Erträge,"4771349,2"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Aufwendungen,"42493358,09"
07,0701,Gesundheitsdienste,Erträge,"1045832,79"
07,0701,Gesundheitsdienste,Aufwendungen,"9545431,08"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Erträge,"663155,83"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Aufwendungen,"7489561,4"
08,0802,Bäder,Erträge,"836570,41"
08,0802,Bäder,Aufwendungen,3547438
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Erträge,"237691,54"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Aufwendungen,"4258273,71"
09,0902,"Vermessung, Kataster und Geoinformation",Erträge,"845200,13"
09,0902,"Vermessung, Kataster und Geoinformation",Aufwendungen,"6774878,26"
10,1001,Bauaufsicht und baurechtliche Beratung,Erträge,"2806432,8"
10,1001,Bauaufsicht und baurechtliche Beratung,Aufwendungen,"3447501,25"
10,1002,Denkmalschutz und Denkmalpflege,Erträge,"159353,25"
10,1002,Denkmalschutz und Denkmalpflege,Aufwendungen,"776361,93"
10,1003,Wohnen,Erträge,"450020,73"
10,1003,Wohnen,Aufwendungen,"1969698,75"
11,1101,Abwasserbeseitigung,Erträge,"61003782,87"
11,1101,Abwasserbeseitigung,Aufwendungen,"35984017,09"
11,1102,Abfallwirtschaft (AWM),Erträge,"1657133,04"
11,1102,Abfallwirtschaft (AWM),Aufwendungen,0
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Erträge,"25799755,76"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Aufwendungen,"60027535,86"
12,1202,Verkehrsplanung,Erträge,"1997213,45"
12,1202,Verkehrsplanung,Aufwendungen,"3615541,94"
13,1301,Grün- und Freiflächen,Erträge,"2255674,19"
13,1301,Grün- und Freiflächen,Aufwendungen,"13613960,27"
13,1302,Friedhöfe,Erträge,"1423862,65"
13,1302,Friedhöfe,Aufwendungen,"1696759,36"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Erträge,"294354,24"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Aufwendungen,"2627671,04"
13,1304,Fließende Gewässer,Erträge,"521134,82"
13,1304,Fließende Gewässer,Aufwendungen,"1044330,45"
13,1305,Wald und Forstwirtschaft,Erträge,"215534,97"
13,1305,Wald und Forstwirtschaft,Aufwendungen,"360859,25"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Erträge,"312815,59"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Aufwendungen,"2039236,96"
15,1501,Anteile an Unternehmen,Erträge,"19792994,5"
15,1501,Anteile an Unternehmen,Aufwendungen,"10942178,36"
15,1502,Stadtmarketing (MM),Erträge,0
15,1502,Stadtmarketing (MM),Aufwendungen,2648000
15,1503,Stadthalle Hiltrup,Erträge,"175705,22"
15,1503,Stadthalle Hiltrup,Aufwendungen,"325413,86"
16,1601,Allgemeine Finanzwirtschaft,Erträge,"456982713,34"
16,1601,Allgemeine Finanzwirtschaft,Aufwendungen,"100956389,09"
17,1701,Rechtlich unselbständige Stiftungen,Erträge,"43118,04"
17,1701,Rechtlich unselbständige Stiftungen,Aufwendungen,"552172,8"
