Code-1,Code-2,Bezeichnung,Richtung,Betrag
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Einnamen,
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Ausgaben,"172.862,84"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Einnamen,"52.140,99"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Ausgaben,"5.457.535,20"
01,0103,"OB, BM und Verwaltungsführung",Einnamen,"49.821,20"
01,0103,"OB, BM und Verwaltungsführung",Ausgaben,"3.356.903,42"
01,0104,Gleichstellung von Frau und Mann,Einnamen,"22.364,42"
01,0104,Gleichstellung von Frau und Mann,Ausgaben,"625.821,63"
01,0105,Personal- und Schwerbehindertenvertretung,Einnamen,"118.542,19"
01,0105,Personal- und Schwerbehindertenvertretung,Ausgaben,"797.586,69"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Einnamen,"43.400,00"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Ausgaben,"1.252.094,55"
01,0107,Public Relations,Einnamen,"76.928,70"
01,0107,Public Relations,Ausgaben,"1.274.995,28"
01,0108,Personal- und Organisationsmanagement,Einnamen,"2.282.662,64"
01,0108,Personal- und Organisationsmanagement,Ausgaben,"8.484.635,77"
01,0109,Finanz- und Beteiligungsmanagement,Einnamen,"2.057.040,34"
01,0109,Finanz- und Beteiligungsmanagement,Ausgaben,"9.348.835,83"
01,0110,Recht,Einnamen,"687.978,56"
01,0110,Recht,Ausgaben,"1.978.487,79"
01,0111,Immobilienmanagement,Einnamen,"29.197.215,86"
01,0111,Immobilienmanagement,Ausgaben,"82.198.803,47"
01,0113,Zentrale Dienste,Einnamen,"1.634.267,81"
01,0113,Zentrale Dienste,Ausgaben,"2.896.284,95"
01,0114,Stiftungsmanagement,Einnamen,"319.343,55"
01,0114,Stiftungsmanagement,Ausgaben,"358.300,57"
01,0115,IT-Management (citeq),Einnamen,"0,00"
01,0115,IT-Management (citeq),Ausgaben,"0,00"
01,0116,Migrations- und Integrationsmanagement,Einnamen,"156.166,08"
01,0116,Migrations- und Integrationsmanagement,Ausgaben,"689.878,33"
02,0201,Ordnungsrechtliche Angelegenheiten,Einnamen,"677.154,20"
02,0201,Ordnungsrechtliche Angelegenheiten,Ausgaben,"2.131.741,45"
02,0202,Gewerberechtliche Angelegenheiten,Einnamen,"1.255.217,80"
02,0202,Gewerberechtliche Angelegenheiten,Ausgaben,"1.611.770,62"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Einnamen,"8.862.686,22"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Ausgaben,"7.539.060,20"
02,0204,Bürgerangelegenheiten,Einnamen,"2.656.252,81"
02,0204,Bürgerangelegenheiten,Ausgaben,"6.618.441,31"
02,0205,Standesamtsangelegenheiten,Einnamen,"514.217,49"
02,0205,Standesamtsangelegenheiten,Ausgaben,"1.397.161,37"
02,0206,Ausländerangelegenheiten,Einnamen,"412.537,88"
02,0206,Ausländerangelegenheiten,Ausgaben,"1.836.182,56"
02,0207,Statistik,Einnamen,"1.579,06"
02,0207,Statistik,Ausgaben,"544.794,71"
02,0208,Wahlen,Einnamen,"409.521,00"
02,0208,Wahlen,Ausgaben,"622.203,73"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Einnamen,"1.321.945,21"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Ausgaben,"19.991.566,98"
02,0210,Rettungsdienst,Einnamen,"9.400.885,28"
02,0210,Rettungsdienst,Ausgaben,"9.366.799,86"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Einnamen,"90.860,67"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Ausgaben,"2.304.280,54"
