Code-1,Code-2,Bezeichnung,Richtung,Betrag
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Erträge,"0,00"
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Aufwendungen,"214.985,84"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Erträge,"72.123,46"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Aufwendungen,"4.712.862,29"
01,0103,"OB, BM und Verwaltungsführung",Erträge,"58.808,63"
01,0103,"OB, BM und Verwaltungsführung",Aufwendungen,"3.272.198,70"
01,0104,Gleichstellung von Frau und Mann,Erträge,"16.006,30"
01,0104,Gleichstellung von Frau und Mann,Aufwendungen,"608.449,87"
01,0105,Personal- und Schwerbehindertenvertretung,Erträge,"117.968,00"
01,0105,Personal- und Schwerbehindertenvertretung,Aufwendungen,"808.363,39"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Erträge,"53.908,00"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Aufwendungen,"1.122.953,01"
01,0107,Public Relations,Erträge,"101.637,76"
01,0107,Public Relations,Aufwendungen,"1.258.460,59"
01,0108,Personal- und Organisationsmanagement,Erträge,"1.246.028,01"
01,0108,Personal- und Organisationsmanagement,Aufwendungen,"7.181.822,76"
01,0109,Finanz- und Beteiligungsmanagement,Erträge,"2.504.128,96"
01,0109,Finanz- und Beteiligungsmanagement,Aufwendungen,"8.153.284,76"
01,0110,Recht,Erträge,"620.130,29"
01,0110,Recht,Aufwendungen,"1.841.614,50"
01,0111,Immobilienmanagement,Erträge,"28.287.188,38"
01,0111,Immobilienmanagement,Aufwendungen,"81.928.137,65"
01,0113,Zentrale Dienste,Erträge,"1.596.564,96"
01,0113,Zentrale Dienste,Aufwendungen,"2.928.642,44"
01,0114,Stiftungsmanagement,Erträge,"288.033,70"
01,0114,Stiftungsmanagement,Aufwendungen,"344.553,91"
01,0115,IT-Management (citeq),Erträge,"47.399,73"
01,0115,IT-Management (citeq),Aufwendungen,"0,00"
01,0116,Migrations- und Integrationsmanagement,Erträge,"149.151,31"
01,0116,Migrations- und Integrationsmanagement,Aufwendungen,"671.834,11"
02,0201,Ordnungsrechtliche Angelegenheiten,Erträge,"677.341,67"
02,0201,Ordnungsrechtliche Angelegenheiten,Aufwendungen,"2.134.138,72"
02,0202,Gewerberechtliche Angelegenheiten,Erträge,"1.327.145,70"
02,0202,Gewerberechtliche Angelegenheiten,Aufwendungen,"1.337.436,43"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Erträge,"8.124.798,09"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Aufwendungen,"6.890.751,42"
02,0204,Bürgerangelegenheiten,Erträge,"1.856.913,69"
02,0204,Bürgerangelegenheiten,Aufwendungen,"5.880.436,86"
02,0205,Standesamtsangelegenheiten,Erträge,"515.369,88"
02,0205,Standesamtsangelegenheiten,Aufwendungen,"1.021.299,29"
02,0206,Ausländerangelegenheiten,Erträge,"286.259,17"
02,0206,Ausländerangelegenheiten,Aufwendungen,"1.558.726,08"
02,0207,Statistik,Erträge,"25.428,15"
02,0207,Statistik,Aufwendungen,"592.972,22"
02,0208,Wahlen,Erträge,"225.563,17"
02,0208,Wahlen,Aufwendungen,"480.399,03"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Erträge,"1.150.611,79"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Aufwendungen,"17.853.057,92"
02,0210,Rettungsdienst,Erträge,"8.202.589,03"
02,0210,Rettungsdienst,Aufwendungen,"8.172.009,12"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Erträge,"102.018,01"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Aufwendungen,"2.156.310,47"
03,0301,Leistungen für Schulen,Erträge,"1.951.148,76"
03,0301,Leistungen für Schulen,Aufwendungen,"25.920.239,74"
03,0302,Zentrale Leistungen für Schüler/-innen und am Schulleben Beteiligte,Erträge,"1.536.578,03"
03,0302,Zentrale Leistungen für Schüler/-innen und am Schulleben Beteiligte,Aufwendungen,"11.244.428,55"
04,0401,Kulturmanagement / Kulturförderung,Erträge,"797.953,30"
04,0401,Kulturmanagement / Kulturförderung,Aufwendungen,"4.214.054,67"
04,0402,Volkshochschule,Erträge,"2.913.366,88"
04,0402,Volkshochschule,Aufwendungen,"3.922.138,38"
04,0403,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,Erträge,"2.038.113,79"
04,0403,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,Aufwendungen,"4.410.083,81"
04,0404,Stadtbücherei und Förderung von Büchereien freier Träger,Erträge,"848.825,14"
04,0404,Stadtbücherei und Förderung von Büchereien freier Träger,Aufwendungen,"5.047.283,60"
04,0405,Stadtmuseum,Erträge,"322.291,56"
04,0405,Stadtmuseum,Aufwendungen,"1.619.971,76"
04,0406,Stadtarchiv,Erträge,"56.561,59"
04,0406,Stadtarchiv,Aufwendungen,"695.877,37"
04,0407,Städtische Bühnen,Erträge,"4.166,67"
04,0407,Städtische Bühnen,Aufwendungen,"19.164.466,63"
04,0408,Geschichtsort Villa ten Hompel,Erträge,"81.205,93"
04,0408,Geschichtsort Villa ten Hompel,Aufwendungen,"477.464,63"
05,0501,Leistungen der Grundsicherung nach dem SGB II,Erträge,"17.808.180,27"
05,0501,Leistungen der Grundsicherung nach dem SGB II,Aufwendungen,"55.649.965,56"
05,0502,Sicherung des Lebensunterhalts (ohne SGB II),Erträge,"3.577.583,62"
05,0502,Sicherung des Lebensunterhalts (ohne SGB II),Aufwendungen,"28.103.520,98"
05,0503,Sicherung besonderer sozialer Bedarfe,Erträge,"3.997.153,33"
05,0503,Sicherung besonderer sozialer Bedarfe,Aufwendungen,"34.232.209,89"
05,0504,Wohngeld,Erträge,"5.205,50"
05,0504,Wohngeld,Aufwendungen,"1.360.866,21"
05,0505,Lastenausgleich,Erträge,"599.067,20"
05,0505,Lastenausgleich,Aufwendungen,"616.912,95"
06,0601,Förderung von Kindern in Tagesbetreuung,Erträge,"35.807.394,88"
06,0601,Förderung von Kindern in Tagesbetreuung,Aufwendungen,"66.823.675,57"
06,0602,Kinder- und Jugendarbeit,Erträge,"3.979.014,62"
06,0602,Kinder- und Jugendarbeit,Aufwendungen,"13.366.285,95"
06,0603,Förd.von benachteiligten jungen Menschen,Erträge,"593.288,19"
06,0603,Förd.von benachteiligten jungen Menschen,Aufwendungen,"3.668.151,65"
06,0604,Familienförderung,Erträge,"201.418,52"
06,0604,Familienförderung,Aufwendungen,"2.644.326,59"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Erträge,"5.867.140,26"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Aufwendungen,"43.269.155,34"
07,0701,Gesundheitsdienste,Erträge,"974.254,42"
07,0701,Gesundheitsdienste,Aufwendungen,"9.615.466,62"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Erträge,"1.334.981,86"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Aufwendungen,"6.788.639,95"
08,0802,Bäder,Erträge,"1.048.332,81"
08,0802,Bäder,Aufwendungen,"3.717.085,87"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Erträge,"113.948,05"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Aufwendungen,"4.037.251,00"
09,0902,"Vermessung, Kataster und Geoinformation",Erträge,"922.754,60"
09,0902,"Vermessung, Kataster und Geoinformation",Aufwendungen,"6.661.409,32"
10,1001,Bauaufsicht und baurechtliche Beratung,Erträge,"2.725.059,60"
10,1001,Bauaufsicht und baurechtliche Beratung,Aufwendungen,"3.477.921,34"
10,1002,Denkmalschutz und Denkmalpflege,Erträge,"332.396,61"
10,1002,Denkmalschutz und Denkmalpflege,Aufwendungen,"804.282,44"
10,1003,Wohnen,Erträge,"326.511,89"
10,1003,Wohnen,Aufwendungen,"2.116.127,46"
11,1101,Abwasserbeseitigung,Erträge,"61.046.354,47"
11,1101,Abwasserbeseitigung,Aufwendungen,"36.478.869,40"
11,1102,Abfallwirtschaft (AWM),Erträge,"1.657.133,04"
11,1102,Abfallwirtschaft (AWM),Aufwendungen,"6.887.889,51"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Erträge,"27.637.608,48"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Aufwendungen,"59.956.249,05"
12,1202,Verkehrsplanung,Erträge,"2.273.016,66"
12,1202,Verkehrsplanung,Aufwendungen,"3.743.631,26"
13,1301,Grün- und Freiflächen,Erträge,"2.503.798,14"
13,1301,Grün- und Freiflächen,Aufwendungen,"13.895.031,51"
13,1302,Friedhöfe,Erträge,"1.418.434,46"
13,1302,Friedhöfe,Aufwendungen,"1.738.363,01"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Erträge,"313.213,84"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Aufwendungen,"2.655.136,68"
13,1304,Fließende Gewässer,Erträge,"568.944,21"
13,1304,Fließende Gewässer,Aufwendungen,"998.966,30"
13,1305,Wald und Forstwirtschaft,Erträge,"200.642,92"
13,1305,Wald und Forstwirtschaft,Aufwendungen,"354.606,40"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Erträge,"334.177,98"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Aufwendungen,"2.181.710,65"
15,1501,Anteile an Unternehmen,Erträge,"18.448.516,60"
15,1501,Anteile an Unternehmen,Aufwendungen,"11.673.896,95"
15,1502,Stadtmarketing (MM),Erträge,"150.000,00"
15,1502,Stadtmarketing (MM),Aufwendungen,"2.648.000,00"
15,1503,Stadthalle Hiltrup,Erträge,"195.996,41"
15,1503,Stadthalle Hiltrup,Aufwendungen,"291.126,76"
16,1601,Allgemeine Finanzwirtschaft,Erträge,"475.590.775,40"
16,1601,Allgemeine Finanzwirtschaft,Aufwendungen,"118.533.200,96"
17,1701,Rechtlich unselbständige Stiftungen,Erträge,"36.064,94"
17,1701,Rechtlich unselbständige Stiftungen,Aufwendungen,"21.076,28"
