Code-1,Code-2,Bezeichnung,Richtung,Betrag
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Erträge,"0,00"
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Aufwendungen,"214.985,84"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Erträge,"72.123,46"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Aufwendungen,"4.712.862,29"
01,0103,"OB, BM und Verwaltungsführung",Erträge,"58.808,63"
01,0103,"OB, BM und Verwaltungsführung",Aufwendungen,"3.272.198,70"
01,0104,Gleichstellung von Frau und Mann,Erträge,"16.006,30"
01,0104,Gleichstellung von Frau und Mann,Aufwendungen,"608.449,87"
01,0105,Personal- und Schwerbehindertenvertretung,Erträge,"117.968,00"
01,0105,Personal- und Schwerbehindertenvertretung,Aufwendungen,"808.363,39"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Erträge,"53.908,00"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Aufwendungen,"1.122.953,01"
01,0107,Public Relations,Erträge,"101.637,76"
01,0107,Public Relations,Aufwendungen,"1.258.460,59"
01,0108,Personal- und Organisationsmanagement,Erträge,"1.246.028,01"
01,0108,Personal- und Organisationsmanagement,Aufwendungen,"7.181.822,76"
01,0109,Finanz- und Beteiligungsmanagement,Erträge,"2.504.128,96"
01,0109,Finanz- und Beteiligungsmanagement,Aufwendungen,"8.153.284,76"
01,0110,Recht,Erträge,"620.130,29"
01,0110,Recht,Aufwendungen,"1.841.614,50"
01,0111,Immobilienmanagement,Erträge,"28.287.188,38"
01,0111,Immobilienmanagement,Aufwendungen,"81.928.137,65"
01,0113,Zentrale Dienste,Erträge,"1.596.564,96"
01,0113,Zentrale Dienste,Aufwendungen,"2.928.642,44"
01,0114,Stiftungsmanagement,Erträge,"288.033,70"
01,0114,Stiftungsmanagement,Aufwendungen,"344.553,91"
01,0115,IT-Management (citeq),Erträge,"47.399,73"
01,0115,IT-Management (citeq),Aufwendungen,"0,00"
01,0116,Migrations- und Integrationsmanagement,Erträge,"149.151,31"
01,0116,Migrations- und Integrationsmanagement,Aufwendungen,"671.834,11"
02,0201,Ordnungsrechtliche Angelegenheiten,Erträge,"677.341,67"
02,0201,Ordnungsrechtliche Angelegenheiten,Aufwendungen,"2.134.138,72"
02,0202,Gewerberechtliche Angelegenheiten,Erträge,"1.327.145,70"
02,0202,Gewerberechtliche Angelegenheiten,Aufwendungen,"1.337.436,43"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Erträge,"8.124.798,09"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Aufwendungen,"6.890.751,42"
02,0204,Bürgerangelegenheiten,Erträge,"1.856.913,69"
02,0204,Bürgerangelegenheiten,Aufwendungen,"5.880.436,86"
02,0205,Standesamtsangelegenheiten,Erträge,"515.369,88"
02,0205,Standesamtsangelegenheiten,Aufwendungen,"1.021.299,29"
02,0206,Ausländerangelegenheiten,Erträge,"286.259,17"
02,0206,Ausländerangelegenheiten,Aufwendungen,"1.558.726,08"
02,0207,Statistik,Erträge,"25.428,15"
02,0207,Statistik,Aufwendungen,"592.972,22"
02,0208,Wahlen,Erträge,"225.563,17"
02,0208,Wahlen,Aufwendungen,"480.399,03"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Erträge,"1.150.611,79"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Aufwendungen,"17.853.057,92"
02,0210,Rettungsdienst,Erträge,"8.202.589,03"
02,0210,Rettungsdienst,Aufwendungen,"8.172.009,12"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Erträge,"102.018,01"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Aufwendungen,"2.156.310,47"
