Code-1,Code-2,Bezeichnung,Richtung,Betrag
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Erträge,0
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Aufwendungen,0
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Erträge,"83396,57"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Aufwendungen,"3025165,2"
01,0103,"OBM, BM und Verwaltungsführung",Erträge,"77586,72"
01,0103,"OBM, BM und Verwaltungsführung",Aufwendungen,"2438892,26"
01,0104,Gleichstellung von Frau und Mann,Erträge,"34394,52"
01,0104,Gleichstellung von Frau und Mann,Aufwendungen,"525136,29"
01,0105,Personal- und Schwerbehindertenvertretung,Erträge,79700
01,0105,Personal- und Schwerbehindertenvertretung,Aufwendungen,"461014,85"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Erträge,50005
01,0106,Wirtschaftlichkeitsprüfung und Revision,Aufwendungen,"819378,17"
01,0107,Public Relations,Erträge,"110177,37"
01,0107,Public Relations,Aufwendungen,"1009365,59"
01,0108,Personal- und Organisationsmanagement,Erträge,"595146,47"
01,0108,Personal- und Organisationsmanagement,Aufwendungen,"3733210,94"
01,0109,Finanz- und Beteiligungsmanagement,Erträge,0
01,0109,Finanz- und Beteiligungsmanagement,Aufwendungen,0
01,0110,Recht,Erträge,"673505,99"
01,0110,Recht,Aufwendungen,"2639150,86"
01,0111,Immobilienmanagement,Erträge,"18071047,81"
01,0111,Immobilienmanagement,Aufwendungen,"14972527,48"
01,0112,Gebäudemanagement,Erträge,"7201238,11"
01,0112,Gebäudemanagement,Aufwendungen,"58235895,48"
01,0113,Zentrale Dienste,Erträge,"1287725,66"
01,0113,Zentrale Dienste,Aufwendungen,"2615659,96"
01,0114,Stiftungsmanagement,Erträge,0
01,0114,Stiftungsmanagement,Aufwendungen,0
01,0115,IT-Management (citeq),Erträge,0
01,0115,IT-Management (citeq),Aufwendungen,0
01,0116,Migrations- und Integrationsmanagement,Erträge,0
01,0116,Migrations- und Integrationsmanagement,Aufwendungen,0
02,0201,Ordnungsrechtliche Angelegenheiten,Erträge,"536447,48"
02,0201,Ordnungsrechtliche Angelegenheiten,Aufwendungen,"1541986,41"
02,0202,Gewerberechtliche Angelegenheiten,Erträge,"1489905,66"
02,0202,Gewerberechtliche Angelegenheiten,Aufwendungen,"1071239,53"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Erträge,"7764468,02"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Aufwendungen,"4729822,71"
02,0204,Bürgerangelegenheiten,Erträge,0
02,0204,Bürgerangelegenheiten,Aufwendungen,0
02,0205,Standesamtsangelegenheiten,Erträge,0
02,0205,Standesamtsangelegenheiten,Aufwendungen,0
02,0206,Ausländerangelegenheiten,Erträge,"277172,76"
02,0206,Ausländerangelegenheiten,Aufwendungen,"1138641,76"
02,0207,Statistik,Erträge,2245
02,0207,Statistik,Aufwendungen,"512000,26"
02,0208,Wahlen,Erträge,0
02,0208,Wahlen,Aufwendungen,0
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Erträge,0
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Aufwendungen,0
02,0210,Rettungsdienst,Erträge,0
02,0210,Rettungsdienst,Aufwendungen,0
02,0211,Veterinär- und Lebensmittelangelegenheiten,Erträge,0
02,0211,Veterinär- und Lebensmittelangelegenheiten,Aufwendungen,0
03,0301,Leistungen für Schulen,Erträge,"4438622,29"
03,0301,Leistungen für Schulen,Aufwendungen,"24745480,17"
