Code-1,Code-2,Bezeichnung,Richtung,Betrag
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Erträge,"0,00"
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Aufwendungen,"264.067,28"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Erträge,"69.028,07"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Aufwendungen,"3.068.166,93"
01,0103,"OB, BM und Verwaltungsführung",Erträge,"62.140,00"
01,0103,"OB, BM und Verwaltungsführung",Aufwendungen,"3.223.786,05"
01,0104,Gleichstellung von Frau und Mann,Erträge,"13.895,76"
01,0104,Gleichstellung von Frau und Mann,Aufwendungen,"507.210,06"
01,0105,Personal- und Schwerbehindertenvertretung,Erträge,"69.117,00"
01,0105,Personal- und Schwerbehindertenvertretung,Aufwendungen,"668.911,33"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Erträge,"44.179,00"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Aufwendungen,"962.712,19"
01,0107,Public Relations,Erträge,"88.540,45"
01,0107,Public Relations,Aufwendungen,"1.200.108,19"
01,0108,Personal- und Organisationsmanagement,Erträge,"1.110.760,48"
01,0108,Personal- und Organisationsmanagement,Aufwendungen,"5.462.275,78"
01,0109,Finanz- und Beteiligungsmanagement,Erträge,"4.763.714,03"
01,0109,Finanz- und Beteiligungsmanagement,Aufwendungen,"8.823.771,64"
01,0110,Recht,Erträge,"507.177,10"
01,0110,Recht,Aufwendungen,"1.702.100,26"
01,0111,Immobilienmanagement,Erträge,"25.766.197,91"
01,0111,Immobilienmanagement,Aufwendungen,"15.502.839,85"
01,0112,Gebäudemanagement,Erträge,"9.972.090,73"
01,0112,Gebäudemanagement,Aufwendungen,"58.164.196,45"
01,0113,Zentrale Dienste,Erträge,"2.002.797,57"
01,0113,Zentrale Dienste,Aufwendungen,"3.647.538,71"
01,0114,Stiftungsmanagement,Erträge,"358.697,48"
01,0114,Stiftungsmanagement,Aufwendungen,"481.380,48"
01,0115,IT-Management (citeq),Erträge,"0,00"
01,0115,IT-Management (citeq),Aufwendungen,"0,00"
01,0116,Migrations- und Integrationsmanagement,Erträge,"0,00"
01,0116,Migrations- und Integrationsmanagement,Aufwendungen,"0,00"
02,0201,Ordnungsrechtliche Angelegenheiten,Erträge,"563.819,13"
02,0201,Ordnungsrechtliche Angelegenheiten,Aufwendungen,"1.977.084,13"
02,0202,Gewerberechtliche Angelegenheiten,Erträge,"1.504.082,51"
02,0202,Gewerberechtliche Angelegenheiten,Aufwendungen,"1.392.352,41"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Erträge,"8.329.307,98"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Aufwendungen,"6.152.009,40"
02,0204,Bürgerangelegenheiten,Erträge,"1.759.764,26"
02,0204,Bürgerangelegenheiten,Aufwendungen,"5.286.849,56"
02,0205,Standesamtsangelegenheiten,Erträge,"426.984,10"
02,0205,Standesamtsangelegenheiten,Aufwendungen,"1.096.167,90"
02,0206,Ausländerangelegenheiten,Erträge,"268.140,06"
02,0206,Ausländerangelegenheiten,Aufwendungen,"1.480.882,45"
02,0207,Statistik,Erträge,"1.400,00"
02,0207,Statistik,Aufwendungen,"586.304,05"
02,0208,Wahlen,Erträge,"68.264,61"
02,0208,Wahlen,Aufwendungen,"462.504,02"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Erträge,"891.690,33"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Aufwendungen,"16.726.796,04"
02,0210,Rettungsdienst,Erträge,"8.538.944,71"
02,0210,Rettungsdienst,Aufwendungen,"7.303.234,66"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Erträge,"92.664,76"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Aufwendungen,"1.854.889,35"
