Code-1,Code-2,Bezeichnung,Richtung,Betrag
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Erträge,"0,00"
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Aufwendungen,"135.913,96"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Erträge,"208.342,88"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Aufwendungen,"3.822.642,01"
01,0103,"OB, BM und Verwaltungsführung",Erträge,"74.829,71"
01,0103,"OB, BM und Verwaltungsführung",Aufwendungen,"4.694.292,97"
01,0104,Gleichstellung von Frau und Mann,Erträge,"15.699,60"
01,0104,Gleichstellung von Frau und Mann,Aufwendungen,"859.776,37"
01,0105,Personal- und Schwerbehindertenvertretung,Erträge,"150.430,56"
01,0105,Personal- und Schwerbehindertenvertretung,Aufwendungen,"1.272.378,08"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Erträge,"66.714,00"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Aufwendungen,"1.363.394,19"
01,0107,Public Relations,Erträge,"66.129,45"
01,0107,Public Relations,Aufwendungen,"1.419.433,72"
01,0108,Personal- und Organisationsmanagement,Erträge,"2.463.379,34"
01,0108,Personal- und Organisationsmanagement,Aufwendungen,"9.048.126,74"
01,0109,Finanz- und Beteiligungsmanagement,Erträge,"1.657.395,19"
01,0109,Finanz- und Beteiligungsmanagement,Aufwendungen,"9.232.947,96"
01,0110,Recht,Erträge,"453.350,65"
01,0110,Recht,Aufwendungen,"2.082.331,59"
01,0111,Immobilienmanagement,Erträge,"33.689.510,70"
01,0111,Immobilienmanagement,Aufwendungen,"95.699.656,15"
01,0113,Zentrale Dienste,Erträge,"1.383.125,58"
01,0113,Zentrale Dienste,Aufwendungen,"2.975.541,40"
01,0114,Verwaltung der Kommunalen Stiftungen,Erträge,"187.367,39"
01,0114,Verwaltung der Kommunalen Stiftungen,Aufwendungen,"422.830,49"
01,0115,IT-Management (citeq),Erträge,"382.830,61"
01,0115,IT-Management (citeq),Aufwendungen,"330.791,53"
01,0116,Migrations- und Integrationsmanagement,Erträge,"315.252,85"
01,0116,Migrations- und Integrationsmanagement,Aufwendungen,"951.760,07"
02,0201,Ordnungsrechtliche Angelegenheiten,Erträge,"682.275,51"
02,0201,Ordnungsrechtliche Angelegenheiten,Aufwendungen,"2.603.474,12"
02,0202,Gewerberechtliche Angelegenheiten,Erträge,"1.286.276,51"
02,0202,Gewerberechtliche Angelegenheiten,Aufwendungen,"1.758.163,32"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Erträge,"8.844.510,55"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Aufwendungen,"8.114.487,01"
02,0204,Bürgerangelegenheiten,Erträge,"2.607.000,69"
02,0204,Bürgerangelegenheiten,Aufwendungen,"6.812.278,90"
02,0205,Standesamtsangelegenheiten,Erträge,"719.605,40"
02,0205,Standesamtsangelegenheiten,Aufwendungen,"1.574.027,26"
02,0206,Ausländerangelegenheiten,Erträge,"527.150,82"
02,0206,Ausländerangelegenheiten,Aufwendungen,"2.579.803,39"
02,0207,Statistik,Erträge,"1.152,25"
02,0207,Statistik,Aufwendungen,"614.004,02"
02,0208,Wahlen,Erträge,
02,0208,Wahlen,Aufwendungen,"363.719,47"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Erträge,"1.444.692,23"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Aufwendungen,"26.731.068,90"
02,0210,Rettungsdienst,Erträge,"11.329.984,31"
02,0210,Rettungsdienst,Aufwendungen,"15.471.164,23"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Erträge,"132.726,67"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Aufwendungen,"2.307.935,27"
