Code-1,Code-2,Bezeichnung,Richtung,Betrag
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Erträge,0
01,0101,Bezirksvertretungen (frei verfügbare Mittel),Aufwendungen,"264067,28"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Erträge,"69028,07"
01,0102,"Geschäftsführung für politische Gremien, Städtepartnerschaften",Aufwendungen,"3068166,93"
01,0103,"OB, BM und Verwaltungsführung",Erträge,62140
01,0103,"OB, BM und Verwaltungsführung",Aufwendungen,"3223786,05"
01,0104,Gleichstellung von Frau und Mann,Erträge,"13895,76"
01,0104,Gleichstellung von Frau und Mann,Aufwendungen,"507210,06"
01,0105,Personal- und Schwerbehindertenvertretung,Erträge,69117
01,0105,Personal- und Schwerbehindertenvertretung,Aufwendungen,"668911,33"
01,0106,Wirtschaftlichkeitsprüfung und Revision,Erträge,44179
01,0106,Wirtschaftlichkeitsprüfung und Revision,Aufwendungen,"962712,19"
01,0107,Public Relations,Erträge,"88540,45"
01,0107,Public Relations,Aufwendungen,"1200108,19"
01,0108,Personal- und Organisationsmanagement,Erträge,"1110760,48"
01,0108,Personal- und Organisationsmanagement,Aufwendungen,"5462275,78"
01,0109,Finanz- und Beteiligungsmanagement,Erträge,"4763714,03"
01,0109,Finanz- und Beteiligungsmanagement,Aufwendungen,"8823771,64"
01,0110,Recht,Erträge,"507177,1"
01,0110,Recht,Aufwendungen,"1702100,26"
01,0111,Immobilienmanagement,Erträge,"25766197,91"
01,0111,Immobilienmanagement,Aufwendungen,"15502839,85"
01,0112,Gebäudemanagement,Erträge,"9972090,73"
01,0112,Gebäudemanagement,Aufwendungen,"58164196,45"
01,0113,Zentrale Dienste,Erträge,"2002797,57"
01,0113,Zentrale Dienste,Aufwendungen,"3647538,71"
01,0114,Stiftungsmanagement,Erträge,"358697,48"
01,0114,Stiftungsmanagement,Aufwendungen,"481380,48"
01,0115,IT-Management (citeq),Erträge,0
01,0115,IT-Management (citeq),Aufwendungen,0
01,0116,Migrations- und Integrationsmanagement,Erträge,0
01,0116,Migrations- und Integrationsmanagement,Aufwendungen,0
02,0201,Ordnungsrechtliche Angelegenheiten,Erträge,"563819,13"
02,0201,Ordnungsrechtliche Angelegenheiten,Aufwendungen,"1977084,13"
02,0202,Gewerberechtliche Angelegenheiten,Erträge,"1504082,51"
02,0202,Gewerberechtliche Angelegenheiten,Aufwendungen,"1392352,41"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Erträge,"8329307,98"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Aufwendungen,"6152009,4"
02,0204,Bürgerangelegenheiten,Erträge,"1759764,26"
02,0204,Bürgerangelegenheiten,Aufwendungen,"5286849,56"
02,0205,Standesamtsangelegenheiten,Erträge,"426984,1"
02,0205,Standesamtsangelegenheiten,Aufwendungen,"1096167,9"
02,0206,Ausländerangelegenheiten,Erträge,"268140,06"
02,0206,Ausländerangelegenheiten,Aufwendungen,"1480882,45"
02,0207,Statistik,Erträge,1400
02,0207,Statistik,Aufwendungen,"586304,05"
02,0208,Wahlen,Erträge,"68264,61"
02,0208,Wahlen,Aufwendungen,"462504,02"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Erträge,"891690,33"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Aufwendungen,"16726796,04"
02,0210,Rettungsdienst,Erträge,"8538944,71"
02,0210,Rettungsdienst,Aufwendungen,"7303234,66"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Erträge,"92664,76"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Aufwendungen,"1854889,35"
03,0301,Leistungen für Schulen,Erträge,"4792921,26"
03,0301,Leistungen für Schulen,Aufwendungen,"27919138,2"
